"","Order","Family","Genus","Species","Status","Country","State","Period","Epoch","Pct_age_range_in_Epoch","Min.age","Max.age","Collection.number","Collection.authorizer","Reference","Note"
"5829","Notoungulata","Notopithecidae","Antepithecus","brachystephanus",NA,"Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,38879,"D. Croft","https://www.mindat.org/taxon-4829980.html",NA
"5830","Notoungulata","Notopithecidae","Antepithecus","brachystephanus",NA,"Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,49900,"D. Croft","https://www.mindat.org/taxon-4829980.html",NA
"5831","Notoungulata","Notopithecidae","Antepithecus","brachystephanus",NA,"Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,175743,"R. Butler","https://www.mindat.org/taxon-4829980.html",NA
"5832","Notoungulata","Notopithecidae","Antepithecus","brachystephanus",NA,"Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176164,"J. Zijlstra","https://www.mindat.org/taxon-4829980.html",NA
"5833","Notoungulata","Notopithecidae","Antepithecus","brachystephanus",NA,"Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176167,"J. Zijlstra","https://www.mindat.org/taxon-4829980.html",NA
"5834","Notoungulata","Notopithecidae","Antepithecus","brachystephanus",NA,"Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176169,"J. Zijlstra","https://www.mindat.org/taxon-4829980.html",NA
"5835","Notoungulata","Notopithecidae","Antepithecus","brachystephanus",NA,"Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176180,"J. Zijlstra","https://www.mindat.org/taxon-4829980.html",NA
"5836","Notoungulata","Notopithecidae","Antepithecus","brachystephanus",NA,"Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176181,"J. Zijlstra","https://www.mindat.org/taxon-4829980.html",NA
"5837","Notoungulata","Notopithecidae","Antepithecus","brachystephanus",NA,"Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176182,"J. Zijlstra","https://www.mindat.org/taxon-4829980.html",NA
"5838","Notoungulata","Notopithecidae","Antepithecus","brachystephanus",NA,"Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176183,"J. Zijlstra","https://www.mindat.org/taxon-4829980.html",NA
"5839","Notoungulata","Notopithecidae","Antepithecus","brachystephanus",NA,"Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176185,"J. Zijlstra","https://www.mindat.org/taxon-4829980.html",NA
"5840","Notoungulata","Notopithecidae","Antepithecus","brachystephanus",NA,"Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176194,"J. Zijlstra","https://www.mindat.org/taxon-4829980.html",NA
"5841","Notoungulata","Notopithecidae","Antepithecus","brachystephanus",NA,"Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,176285,"J. Zijlstra","https://www.mindat.org/taxon-4829980.html",NA
"5842","Notoungulata","Notopithecidae","Antepithecus","brachystephanus",NA,"Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,176285,"J. Zijlstra","https://www.mindat.org/taxon-4829980.html",NA
"5843","Notoungulata","Notopithecidae","Antepithecus","brachystephanus",NA,"Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,176285,"J. Zijlstra","https://www.mindat.org/taxon-4829980.html",NA
"5844","Notoungulata","Notopithecidae","Antepithecus","brachystephanus",NA,"Argentina","Santa Cruz","Paleogene","Eocene",100,37.2,48.6,176494,"J. Zijlstra","https://www.mindat.org/taxon-4829980.html",NA
"5845","Notoungulata","Notopithecidae","Antepithecus","brachystephanus",NA,"Chile",NA,"Paleogene","Eocene",100,48,55.8,186784,"P. Mannion","https://www.mindat.org/taxon-4829980.html",NA
"5846","Notoungulata","Notopithecidae","Antepithecus","innexus",NA,"Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy","https://www.mindat.org/taxon-4829980.html",NA
"5847","Notoungulata","Notopithecidae","Antepithecus",NA,NA,"Argentina","Chubut","Paleogene","Paleocene",100,57,59,133040,"P. Mannion","https://www.mindat.org/taxon-4829980.html",NA
"5848","Notoungulata","Notopithecidae","Antepithecus",NA,NA,"Argentina","Chubut","Paleogene","Eocene",100,33.9,40.4,176189,"J. Zijlstra","https://www.mindat.org/taxon-4829980.html",NA
"5849","Notoungulata","Notopithecidae","Guilielmoscottia","plicifera","extinct","Argentina","Chubut","Paleogene","Eocene",100,42,48,38878,"D. Croft","https://www.mindat.org/taxon-4829987.html",NA
"5850","Notoungulata","Notopithecidae","Guilielmoscottia","plicifera","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,38879,"D. Croft","https://www.mindat.org/taxon-4829987.html",NA
"5851","Notoungulata","Notopithecidae","Guilielmoscottia","plicifera","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176286,"J. Zijlstra","https://www.mindat.org/taxon-4829987.html",NA
"5852","Notoungulata","Notopithecidae","Guilielmoscottia","plicifera","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176290,"J. Zijlstra","https://www.mindat.org/taxon-4829987.html",NA
"5853","Notoungulata","Notopithecidae","Guilielmoscottia","plicifera","extinct","Argentina","Chubut","Paleogene","Eocene",100,42,48,176371,"J. Zijlstra","https://www.mindat.org/taxon-4829987.html",NA
"5854","Notoungulata","Notopithecidae","Guilielmoscottia",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176194,"J. Zijlstra","https://www.mindat.org/taxon-4829987.html",NA
"5855","Notoungulata","Notopithecidae","Guilielmoscottia",NA,"extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,176200,"J. Zijlstra","https://www.mindat.org/taxon-4829987.html",NA
"5856","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy","https://www.mindat.org/taxon-4829983.html",NA
"5857","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy","https://www.mindat.org/taxon-4829983.html",NA
"5858","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy","https://www.mindat.org/taxon-4829983.html",NA
"5859","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,49900,"D. Croft","https://www.mindat.org/taxon-4829983.html",NA
"5860","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,55.8,49902,"D. Croft","https://www.mindat.org/taxon-4829983.html",NA
"5861","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176163,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5862","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176163,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5863","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176163,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5864","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176164,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5865","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176168,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5866","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176168,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5867","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176175,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5868","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176178,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5869","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176181,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5870","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176182,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5871","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176185,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5872","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176186,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5873","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176190,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5874","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176192,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5875","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,176285,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5876","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,176285,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5877","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,176304,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5878","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176491,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5879","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Santa Cruz","Paleogene","Eocene",100,48,55.8,50066,"J. Alroy","https://www.mindat.org/taxon-4829983.html",NA
"5880","Notoungulata","Notopithecidae","Notopithecus","adapinus","extinct","Argentina","Santa Cruz","Paleogene","Eocene",100,37.2,48.6,176494,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5881","Notoungulata","Notopithecidae","Notopithecus","amplidens","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176286,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5882","Notoungulata","Notopithecidae","Notopithecus","amplidens","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176290,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5883","Notoungulata","Notopithecidae","Notopithecus",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,48.6,55.8,13781,"J. Alroy","https://www.mindat.org/taxon-4829983.html",NA
"5884","Notoungulata","Notopithecidae","Notopithecus",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,44956,"D. Croft","https://www.mindat.org/taxon-4829983.html",NA
"5885","Notoungulata","Notopithecidae","Notopithecus",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,49900,"D. Croft","https://www.mindat.org/taxon-4829983.html",NA
"5886","Notoungulata","Notopithecidae","Notopithecus",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,141758,"C. Jaramillo","https://www.mindat.org/taxon-4829983.html",NA
"5887","Notoungulata","Notopithecidae","Notopithecus",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,175738,"R. Butler","https://www.mindat.org/taxon-4829983.html",NA
"5888","Notoungulata","Notopithecidae","Notopithecus",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,175739,"R. Butler","https://www.mindat.org/taxon-4829983.html",NA
"5889","Notoungulata","Notopithecidae","Notopithecus",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,175744,"R. Butler","https://www.mindat.org/taxon-4829983.html",NA
"5890","Notoungulata","Notopithecidae","Notopithecus",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176169,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5891","Notoungulata","Notopithecidae","Notopithecus",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,40.4,176189,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5892","Notoungulata","Notopithecidae","Notopithecus",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176194,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5893","Notoungulata","Notopithecidae","Notopithecus",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176492,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5894","Notoungulata","Notopithecidae","Notopithecus","trigodontoides","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176164,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5895","Notoungulata","Notopithecidae","Transpithecus","obtentus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy","https://www.mindat.org/taxon-4829981.html",NA
"5896","Notoungulata","Notopithecidae","Transpithecus","obtentus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176164,"J. Zijlstra","https://www.mindat.org/taxon-4829981.html",NA
"5897","Notoungulata","Notopithecidae","Transpithecus","obtentus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176167,"J. Zijlstra","https://www.mindat.org/taxon-4829981.html",NA
"5898","Notoungulata","Notopithecidae","Transpithecus","obtentus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176169,"J. Zijlstra","https://www.mindat.org/taxon-4829981.html",NA
"5899","Notoungulata","Notopithecidae","Transpithecus","obtentus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176186,"J. Zijlstra","https://www.mindat.org/taxon-4829981.html",NA
"5900","Notoungulata","Notopithecidae","Transpithecus","obtentus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,176285,"J. Zijlstra","https://www.mindat.org/taxon-4829981.html",NA
"5901","Notoungulata","Notopithecidae","Transpithecus","obtentus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,176285,"J. Zijlstra","https://www.mindat.org/taxon-4829981.html",NA
"5902","Notoungulata","Notopithecidae","Transpithecus","obtentus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176491,"J. Zijlstra","https://www.mindat.org/taxon-4829981.html",NA
"5903","Notoungulata","Notopithecidae","Transpithecus","obtentus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176492,"J. Zijlstra","https://www.mindat.org/taxon-4829981.html",NA
"5904","Notoungulata","Notopithecidae","Transpithecus","obtentus","extinct","Argentina","Santa Cruz","Paleogene","Eocene",100,37.2,48.6,176494,"J. Zijlstra","https://www.mindat.org/taxon-4829981.html",NA
"5905","Notoungulata","Notopithecidae","Transpithecus",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,40.4,176189,"J. Zijlstra","https://www.mindat.org/taxon-4829981.html",NA
"5906",NA,"Notonychopidae","Notonychops","powelli","extinct","Argentina","Tucumán","Paleogene","Paleocene",93.1,55.8,58.7,41607,"D. Croft",NA,NA
"5907",NA,"Notonychopidae","Requisia","vidmari","extinct","Argentina","Chubut","Paleogene","Paleocene",99.01,61.7,66.043,95914,"M. Uhen",NA,NA
"5908",NA,"Notonychopidae","Wainka","tshotshe","extinct","Argentina","Chubut","Paleogene","Paleocene",100,58.7,61.7,13782,"J. Alroy",NA,NA
"5909",NA,"Notonychopidae","Wainka","tshotshe","extinct","Argentina","Chubut","Paleogene","Paleocene",100,58.7,61.7,13782,"J. Alroy",NA,NA
"5910","Notoungulata","Notostylopidae","Boreastylops","lumbrerensis","extinct","Argentina","Salta","Paleogene","Eocene",100,37.2,48.6,175864,"R. Butler",NA,NA
"5911","Notoungulata","Notostylopidae","Boreastylops","lumbrerensis","extinct","Argentina","Salta","Paleogene","Eocene",100,37.2,48.6,175865,"R. Butler",NA,NA
"5912","Notoungulata","Notostylopidae","Boreastylops","lumbrerensis","extinct","Argentina","Salta","Paleogene","Eocene",100,37.2,48.6,175866,"R. Butler",NA,NA
"5913","Notoungulata","Notostylopidae","Boreastylops","lumbrerensis","extinct","Argentina","Salta","Paleogene","Eocene",100,37.2,48.6,175867,"R. Butler",NA,NA
"5914","Notoungulata","Notostylopidae","Chilestylops","davidsoni","extinct","Chile",NA,"Paleogene","Oligocene",100,28.4,33.9,38072,"D. Croft",NA,NA
"5915","Notoungulata","Notostylopidae","Edvardotrouessartia","sola","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,44956,"D. Croft",NA,NA
"5916","Notoungulata","Notostylopidae","Edvardotrouessartia","sola","extinct","Argentina","Chubut","Paleogene","Eocene",100,48.6,55.8,176059,"J. Zijlstra",NA,NA
"5917","Notoungulata","Notostylopidae","Edvardotrouessartia","sola","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,176285,"J. Zijlstra",NA,NA
"5918","Notoungulata","Notostylopidae","Homalostylops","atavus","extinct","Brazil","Rio de Janeiro","Paleogene","Eocene",73.27,48.6,58.7,118314,"P. Mannion",NA,NA
"5919","Notoungulata","Notostylopidae","Homalostylops","parvus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy",NA,NA
"5920","Notoungulata","Notostylopidae","Homalostylops","parvus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy",NA,NA
"5921","Notoungulata","Notostylopidae","Homalostylops","parvus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy",NA,NA
"5922","Notoungulata","Notostylopidae","Homalostylops","parvus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy",NA,NA
"5923","Notoungulata","Notostylopidae","Homalostylops","parvus","extinct","Argentina","Chubut","Paleogene","Eocene",100,40.4,48.6,133039,"P. Mannion",NA,NA
"5924","Notoungulata","Notostylopidae","Homalostylops","parvus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,40.4,176189,"J. Zijlstra",NA,NA
"5925","Notoungulata","Notostylopidae","Homalostylops",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,44956,"D. Croft",NA,NA
"5926","Notoungulata","Notostylopidae","Homalostylops",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176170,"J. Zijlstra",NA,NA
"5927","Notoungulata","Notostylopidae","Homalostylops",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176186,"J. Zijlstra",NA,NA
"5928","Notoungulata","Notostylopidae","Isostylops","fretus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy",NA,NA
"5929","Notoungulata","Notostylopidae","Notostylops","appressus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,44956,"D. Croft",NA,NA
"5930","Notoungulata","Notostylopidae","Notostylops","appressus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,175738,"R. Butler",NA,NA
"5931","Notoungulata","Notostylopidae","Notostylops","appressus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176168,"J. Zijlstra",NA,NA
"5932","Notoungulata","Notostylopidae","Notostylops","appressus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176174,"J. Zijlstra",NA,NA
"5933","Notoungulata","Notostylopidae","Notostylops","aspectans","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176164,"J. Zijlstra",NA,NA
"5934","Notoungulata","Notostylopidae","Notostylops","brachycephalus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,176285,"J. Zijlstra",NA,NA
"5935","Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy",NA,NA
"5936","Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy",NA,NA
"5937","Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy",NA,NA
"5938","Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy",NA,NA
